id;nombre;apellido;equipo;plan;categoria;fecha;distrito;vendedor;correo;promocion;monto_venta;descuento;total_con_descuento
ENT2024-01044;Luis;Valdivia;Router 4G Entel;Prepago 10GB;Postpago;2024-05-17;  Cercado de Lima  ;Vendedor 38;luis.valdivia@entel.pe;Mes gratis;2981.34;0;2981.34
ENT2024-01045;  Natalia  ;Salgado;Oppo Reno10;Postpago Ilimitado;Empresa;2024-10-17;Chorrillos;Vendedor 29;natalia.salgado@entel.pe;Mes gratis;4847.83;0;4847.83
ENT2024-01046;Alvaro;Paredes;Motorola Moto G54;Postpago Ilimitado;Empresa;2024-10-03;Barranco;Vendedor 16;alvaro.paredes2@entel.pe;Roaming gratis 1 mes;3244.99;0.2;2595.99
ENT2024-01047;Sandra;Soto;Samsung Galaxy S24;Postpago 50GB;Hogar;13/11/2024;Comas;Vendedor 42;sandra.soto@entel.pe;Descuento 20%;1172.15;0.5;586.08
ENT2024-01048;Juan;González;Xiaomi 13T;Prepago 30GB;Empresa;2024-12-14;Callao;Vendedor 23;juan.gonzález2@entel.pe;Descuento 50% en 3 meses;3851.18;0;3851.18
ENT2024-01049;Claudia;Paredes;;Postpago 50GB;Prepago;2024-09-30;Ate;Vendedor 05;claudia.paredes@entel.pe;2x1 accesorios;330.73;0.5;165.36
ENT2024-01050;  Miguel  ;Chávez;Router 5G Entel;;Prepago;11/10/2024;San Martín de Porres;Vendedor 28;miguel.chávez3@entel.pe;Descuento 50% en 3 meses;391.84;0.1;352.66
ENT2024-01051;  Camila  ;Paredes;Laptop HP 15;Empresa 200GB;Empresa;2024-11-21;San Martín de Porres;Vendedor 49;camila.paredes@entel.pe;Instalación gratis;5762.72;0.1;5186.45
ENT2024-01052;Verónica;Gutiérrez;Router 4G Entel;Empresa 200GB;Empresa;2024-04-17;Pueblo Libre;Vendedor 39;verónica.gutiérrez@entel.pe;Bonificación 50GB;3196.88;0.5;1598.44
ENT2024-01053;Luis;  De la Cruz  ;Xiaomi Redmi Note 13;Postpago 50GB;Hogar;2024-01-03;Lima;Vendedor 44;luis.delacruz@entel.pe;Descuento 20%;1363.72;0.5;681.86
ENT2024-01054;Gonzalo;Ortega;Router 5G Entel;Hogar Fibra 500Mbps;Hogar;2024-10-02;San Isidro;Vendedor 42;gonzalo.ortega2@entel.pe;Mes gratis;1288.08;0.2;1030.46
ENT2024-01055;  Mónica  ;Rodríguez;Tablet Samsung Tab A8;Hogar Fibra 500Mbps;Postpago;2024-06-29;Callao;Vendedor 39;mónica.rodríguez2@entel.pe;Bonificación 50GB;1480.78;0;1480.78
ENT2024-01056;Óscar;Sánchez;;Postpago 50GB;Postpago;24/08/2024;San Juan de Lurigancho;Vendedor 13;óscar.sánchez@entel.pe;Instalación gratis;2204.21;0.2;1763.37
ENT2024-01057;Juan;Cruz;Router 5G Entel;Postpago 50GB;Empresa;2024-12-14;Los Olivos;Vendedor 23;juan.cruz@entel.pe;Descuento 50% en 3 meses;6071.04;0.1;5463.94
ENT2024-01058;  Miguel  ;  Luna  ;Router 4G Entel;Prepago 30GB;Prepago;2024-04-29;Magdalena del Mar;Vendedor 24;miguel.luna2@entel.pe;Sin promo;284.01;0.2;227.21
ENT2024-01059;  Verónica  ;  Navarro  ;Router 5G Entel;Prepago 10GB;Postpago;10/04/2024;Villa María del Triunfo;Vendedor 26;verónica.navarro2@entel.pe;Mes gratis;1710.15;0;1710.15
ENT2024-01060;  Verónica  ;  Carrasco  ;;Hogar Fibra 500Mbps;Prepago;2024-10-09;San Borja;Vendedor 43;verónica.carrasco@entel.pe;Descuento 20%;499.5;0.2;399.6
ENT2024-01061;Diego;Olivares;Xiaomi Redmi Note 13;Postpago 100GB;Prepago;2024-05-12;  Ate  ;Vendedor 15;diego.olivares2@entel.pe;2x1 accesorios;408.95;0.1;368.06
ENT2024-01062;Carmen;  Mejía  ;Samsung Galaxy S24;Prepago 30GB;Hogar;2024-01-02;Chorrillos;Vendedor 42;carmen.mejía@entel.pe;Sin promo;1734.34;0;1734.34
ENT2024-01063;Fernando;  Peña  ;Tablet Samsung Tab A8;Hogar Fibra 200Mbps;Empresa;2024-03-03;Surquillo;Vendedor 34;fernando.pena@entel.pe;Instalación gratis;7765.53;0.1;6988.98
ENT2024-01064;Laura;Quispe;;Postpago 50GB;Prepago;2024-01-25;  San Martín de Porres  ;Vendedor 27;laura.quispe@entel.pe;Instalación gratis;442.46;0.2;353.97
ENT2024-01065;  Fernando  ;García;iPhone 14;Prepago 10GB;Empresa;2024-02-11;Ate;Vendedor 02;;Descuento 50% en 3 meses;5629.11;0.2;4503.29
ENT2024-01066;  Agustín  ;Peña;iPhone 15;;Prepago;2024-03-25;Carabayllo;Vendedor 20;agustín.pena@entel.pe;Mes gratis;150.31;0.5;75.16
ENT2024-01067;Alvaro;Pizarro;iPhone 15;Postpago 50GB;Hogar;2024-08-09;Lima;Vendedor 38;alvaro.pizarro@entel.pe;Bonificación 50GB;872.85;0.2;698.28
ENT2024-01068;  Paola  ;Gutiérrez;iPhone 15;Hogar Fibra 500Mbps;Prepago;2024-06-23;  Miraflores  ;Vendedor 22;paola.gutiérrez@entel.pe;Descuento 50% en 3 meses;420.8;0.2;336.64
ENT2024-01069;  Diego  ;Molina;Infinix Note 40;Hogar Fibra 500Mbps;Postpago;2024-11-16;Pueblo Libre;Vendedor 38;diego.molina@entel.pe;Mes gratis;2856.28;0;2856.28
ENT2024-01070;Miguel;González;Samsung Galaxy S24;Hogar Fibra 200Mbps;Empresa;21/12/2024;San Isidro;Vendedor 09;miguel.gonzález2@entel.pe;Sin promo;7326.26;0.1;6593.63
ENT2024-01071;Martín;González;Huawei P60;Hogar Fibra 200Mbps;Postpago;2024-02-22;Surquillo;Vendedor 04;martín.gonzález@entel.pe;Sin promo;1505.63;0.2;1204.5
ENT2024-01072;Rosa;  Huaman  ;iPhone 14;Postpago 100GB;Hogar;2024-04-29;Villa El Salvador;Vendedor 43;rosa.huaman@entel.pe;Sin promo;1434.29;0.5;717.14
ENT2024-01073;Pablo;Huaman;Xiaomi 13T;Hogar Fibra 200Mbps;Postpago;2024-06-22;Villa María del Triunfo;Vendedor 44;pablo.huaman@entel.pe;Sin promo;2780.41;0.5;1390.2
ENT2024-01074;Pablo;Reyes;Samsung A54;Prepago 10GB;Postpago;2024-02-22;Lima;Vendedor 39;pablo.reyes@entel.pe;Mes gratis;2830.47;0.5;1415.24
ENT2024-01075;Claudia;  Rojas  ;Infinix Note 40;Postpago Ilimitado;Empresa;2024-06-30;Chorrillos;Vendedor 31;claudia.rojas@entel.pe;Instalación gratis;6692.53;0.5;3346.26
ENT2024-01076;Ana;Gutiérrez;Xiaomi Redmi Note 13;Postpago 50GB;Postpago;2024-03-06;Comas;Vendedor 38;ana.gutiérrez@entel.pe;Roaming gratis 1 mes;1523.22;0.2;1218.58
ENT2024-01077;Patricia;  Tapia  ;Laptop HP 15;Empresa 200GB;Empresa;2024-10-25;Cercado de Lima;Vendedor 50;patricia.tapia2@entel.pe;Descuento 20%;6666.42;0.2;5333.14
ENT2024-01078;Daniel;  Herrera  ;Huawei P60;Empresa 200GB;Empresa;07/07/2024;  Lima  ;Vendedor 34;daniel.herrera@entel.pe;Descuento 20%;7810.76;0;7810.76
ENT2024-01079;José;Gutiérrez;Oppo Reno10;Postpago 50GB;Hogar;2024-06-25;San Borja;Vendedor 13;josé.gutiérrez@entel.pe;Descuento 50% en 3 meses;1572.53;0.2;1258.02
ENT2024-01080;Diego;  Medina  ;Motorola Moto G54;Hogar Fibra 500Mbps;Hogar;2024-11-03;  Los Olivos  ;Vendedor 22;diego.medina2@entel.pe;;1456.97;0.2;1165.58
ENT2024-01081;  Camila  ;  Castillo  ;iPhone 14;Empresa 200GB;Prepago;23/02/2024;Pueblo Libre;Vendedor 03;camila.castillo@entel.pe;Instalación gratis;289.46;0.1;260.51
ENT2024-01082;Sofía;García;Router 4G Entel;Prepago 10GB;Prepago;2024-08-26;Villa El Salvador;Vendedor 14;sofía.garcía@entel.pe;Descuento 50% en 3 meses;452.18;0.5;226.09
ENT2024-01083;  Andrea  ;Cruzado;;Empresa 200GB;Hogar;2024-04-15;Callao;Vendedor 12;andrea.cruzado@entel.pe;Sin promo;1098.82;0;1098.82
ENT2024-01084;Héctor;  García  ;iPhone 15;Empresa 200GB;Postpago;2024-10-11;  La Molina  ;Vendedor 10;héctor.garcía@entel.pe;2x1 accesorios;1387.71;0.5;693.86
ENT2024-01085;Martín;Rojas;Router 4G Entel;Empresa 200GB;Postpago;2024-01-16;San Borja;Vendedor 13;martín.rojas@entel.pe;2x1 accesorios;2436.36;0.5;1218.18
ENT2024-01086;Ana;Cruz;Huawei P60;Postpago Ilimitado;Empresa;10/10/2024;  Jesús María  ;Vendedor 12;ana.cruz@entel.pe;Descuento 50% en 3 meses;3938.42;0.5;1969.21
ENT2024-01087;Luis;  Sánchez  ;Tablet Samsung Tab A8;Prepago 30GB;Postpago;2024-01-11;Surquillo;Vendedor 09;luis.sánchez@entel.pe;Roaming gratis 1 mes;2295.49;0.1;2065.94
ENT2024-01088;Raquel;Torres;Samsung A54;Prepago 10GB;Empresa;2024-08-21;  Jesús María  ;Vendedor 24;raquel.torres@entel.pe;Bonificación 50GB;4998.54;0.1;4498.69
ENT2024-01089;Bruno;Hernández;Oppo Reno10;Hogar Fibra 200Mbps;Postpago;2024-03-01;Santiago de Surco;Vendedor 09;bruno.hernández2@entel.pe;Descuento 50% en 3 meses;1484.45;0.5;742.22
ENT2024-01090;Carmen;  Vega  ;iPhone 14;Empresa 200GB;Empresa;2024-11-02;Chorrillos;Vendedor 41;carmen.vega@entel.pe;;6365;0.1;5728.5
ENT2024-01091;Carlos;Salgado;;Prepago 10GB;Empresa;2024-03-17;Carabayllo;Vendedor 16;carlos.salgado@entel.pe;Sin promo;3707.5;0.5;1853.75
ENT2024-01092;  Alvaro  ;Suárez;Tablet Samsung Tab A8;Postpago Ilimitado;Hogar;2024-04-17;  El Agustino  ;Vendedor 06;alvaro.suárez@entel.pe;Instalación gratis;1280.1;0.5;640.05
ENT2024-01093;Bruno;Luna;iPhone 15;Postpago Ilimitado;Hogar;2024-11-26;Lince;Vendedor 24;bruno.luna@entel.pe;Instalación gratis;1613.48;0.5;806.74
ENT2024-01094;Gloria;Arias;Xiaomi Redmi Note 13;Empresa 200GB;Empresa;2024-09-26;Los Olivos;Vendedor 31;gloria.arias@entel.pe;Instalación gratis;6629.95;0.2;5303.96
ENT2024-01095;Andrea;  Suárez  ;Infinix Note 40;Hogar Fibra 200Mbps;Postpago;2024-04-16;Jesús María;Vendedor 13;andrea.suárez@entel.pe;Instalación gratis;2043.45;0.1;1839.1
ENT2024-01096;Natalia;Chávez;Motorola Moto G54;Prepago 30GB;Hogar;2024-07-12;  Ate  ;Vendedor 11;;Bonificación 50GB;1574.22;0.2;1259.38
ENT2024-01097;Paola;Ortega;iPhone 15;Postpago Ilimitado;Postpago;2024-05-31;  Pueblo Libre  ;Vendedor 34;paola.ortega@entel.pe;Bonificación 50GB;2333.96;0;2333.96
ENT2024-01098;Sofía;Olivares;Samsung Galaxy S24;Hogar Fibra 500Mbps;Empresa;2024-08-06;  Pueblo Libre  ;Vendedor 30;sofía.olivares@entel.pe;Roaming gratis 1 mes;4537.48;0.1;4083.73
ENT2024-01099;  Gonzalo  ;Quispe;Laptop HP 15;Hogar Fibra 500Mbps;Empresa;2024-05-19;Callao;Vendedor 02;gonzalo.quispe@entel.pe;Descuento 20%;4487.93;0.2;3590.34
ENT2024-01100;Martín;Cruz;Huawei P60;Postpago 100GB;Empresa;2024-02-12;Comas;Vendedor 33;martín.cruz@entel.pe;Mes gratis;3103.55;0.5;1551.78
ENT2024-01101;Verónica;Cruz;iPhone 15;Postpago 100GB;Postpago;2024-07-03;Miraflores;Vendedor 35;verónica.cruz@entel.pe;Descuento 50% en 3 meses;2758.89;0;2758.89
ENT2024-01102;Ricardo;Rojas;Router 4G Entel;Empresa 200GB;Empresa;03/06/2024;El Agustino;Vendedor 50;ricardo.rojas2@entel.pe;2x1 accesorios;6782.4;0;6782.4
ENT2024-01103;Carmen;  Fajardo  ;Infinix Note 40;Postpago Ilimitado;Empresa;2024-01-05;Comas;Vendedor 19;;Bonificación 50GB;3652.55;0.5;1826.28
ENT2024-01104;Esteban;  Chávez  ;Tablet Samsung Tab A8;Postpago 50GB;Hogar;2024-11-30;Lince;Vendedor 49;esteban.chávez2@entel.pe;Descuento 20%;1666.7;0.5;833.35
ENT2024-01105;Esteban;  Cruz  ;Motorola Moto G54;Prepago 10GB;Hogar;2024-04-29;Lince;Vendedor 38;esteban.cruz@entel.pe;Instalación gratis;1814.05;0.2;1451.24
ENT2024-01106;Adrián;Arias;Samsung A54;Postpago 100GB;Empresa;06/04/2024;Chorrillos;Vendedor 50;adrián.arias@entel.pe;Roaming gratis 1 mes;5154.45;0;5154.45
ENT2024-01107;Lucía;Soto;Xiaomi 13T;Postpago 50GB;Empresa;2024-03-12;Ate;Vendedor 09;lucía.soto@entel.pe;2x1 accesorios;3520.46;0.1;3168.41
ENT2024-01108;Renzo;  García  ;Xiaomi 13T;Empresa 200GB;Empresa;2024-04-25;Chorrillos;Vendedor 28;renzo.garcía@entel.pe;;7803.87;0.1;7023.48
ENT2024-01109;Nahuel;  Molina  ;Router 5G Entel;Prepago 30GB;Empresa;2024-10-27;Lima;Vendedor 37;;Sin promo;4259.25;0;4259.25
ENT2024-01110;Andrés;  Vargas  ;Samsung A54;Hogar Fibra 200Mbps;Hogar;2024-04-14;Callao;Vendedor 05;andrés.vargas2@entel.pe;Roaming gratis 1 mes;1354.36;0.2;1083.49
ENT2024-01111;  Carmen  ;  Herrera  ;iPhone 15;Empresa 200GB;Hogar;2024-11-23;Comas;Vendedor 06;carmen.herrera@entel.pe;Descuento 20%;848.93;0.2;679.14
ENT2024-01112;Pedro;Mejía;Oppo Reno10;Postpago Ilimitado;Postpago;2024-12-18;Villa El Salvador;Vendedor 32;pedro.mejía2@entel.pe;Sin promo;1780.37;0.1;1602.33
ENT2024-01113;Ana;  Rojas  ;iPhone 15;Hogar Fibra 200Mbps;Empresa;2024-04-15;  Jesús María  ;Vendedor 19;ana.rojas4@entel.pe;Mes gratis;7727.26;0.1;6954.53
ENT2024-01114;Pablo;González;Samsung A54;Postpago 50GB;Prepago;2024-06-16;Chorrillos;Vendedor 26;pablo.gonzález@entel.pe;Descuento 20%;352.65;0.5;176.32
ENT2024-01115;Jorge;Flores;Oppo Reno10;Hogar Fibra 200Mbps;Hogar;2024-02-05;Callao;Vendedor 14;jorge.flores2@entel.pe;Descuento 20%;988.01;0.1;889.21
ENT2024-01116;  Lucía  ;Castillo;;Hogar Fibra 500Mbps;Prepago;2024-11-05;Ate;Vendedor 20;lucía.castillo@entel.pe;Descuento 50% en 3 meses;478.46;0.2;382.77
ENT2024-01117;Patricia;Fajardo;Router 4G Entel;Hogar Fibra 500Mbps;Empresa;2024-04-13;Lima;Vendedor 10;patricia.fajardo2@entel.pe;Instalación gratis;4868.32;0.2;3894.66
ENT2024-01118;  Diego  ;Chávez;Infinix Note 40;Prepago 10GB;Empresa;2024-10-18;Magdalena del Mar;Vendedor 30;diego.chávez@entel.pe;Instalación gratis;4453.06;0.1;4007.75
ENT2024-01119;Marisol;López;Router 5G Entel;Postpago 100GB;Empresa;2024-11-26;Pueblo Libre;Vendedor 23;marisol.lópez2@entel.pe;2x1 accesorios;7367.33;0;7367.33
ENT2024-01120;Esteban;Luna;Tablet Samsung Tab A8;Postpago Ilimitado;Hogar;2024-05-07;  Barranco  ;Vendedor 40;esteban.luna3@entel.pe;Roaming gratis 1 mes;1023.91;0.1;921.52
ENT2024-01121;Pablo;Huaman;Router 4G Entel;Postpago Ilimitado;Postpago;2024-07-20;  Los Olivos  ;Vendedor 03;;Descuento 50% en 3 meses;2577.32;0.2;2061.86
ENT2024-01122;María;  Suárez  ;Router 4G Entel;Prepago 30GB;Postpago;23/12/2024;  El Agustino  ;Vendedor 47;maría.suárez2@entel.pe;Descuento 50% en 3 meses;2442.25;0.5;1221.12
ENT2024-01123;  Laura  ;Valdivia;Laptop HP 15;Postpago 100GB;Empresa;2024-02-09;La Molina;Vendedor 33;laura.valdivia@entel.pe;Bonificación 50GB;4845.24;0.1;4360.72
ENT2024-01124;Gonzalo;Soto;Xiaomi Redmi Note 13;Prepago 30GB;Prepago;2024-09-16;Miraflores;Vendedor 30;gonzalo.soto2@entel.pe;Sin promo;317.39;0.1;285.65
ENT2024-01125;Diego;  Pizarro  ;Router 5G Entel;Hogar Fibra 500Mbps;Hogar;2024-06-24;El Agustino;Vendedor 26;diego.pizarro@entel.pe;Descuento 50% en 3 meses;1024.35;0.5;512.17
ENT2024-01126;  Esteban  ;López;Samsung Galaxy S24;Prepago 30GB;Postpago;2024-12-29;Santiago de Surco;Vendedor 21;esteban.lópez@entel.pe;Instalación gratis;1383.34;0.2;1106.67
ENT2024-01127;Laura;  Arias  ;iPhone 15;Postpago 100GB;Prepago;2024-12-31;Pueblo Libre;Vendedor 09;laura.arias@entel.pe;Instalación gratis;446.19;0;446.19
ENT2024-01128;Verónica;Hernández;Xiaomi Redmi Note 13;Postpago 50GB;Postpago;2024-03-31;  Comas  ;Vendedor 08;verónica.hernández@entel.pe;Roaming gratis 1 mes;2458.49;0;2458.49
ENT2024-01129;  María  ;  Martínez  ;Router 4G Entel;;Empresa;2024-03-19;  Pueblo Libre  ;Vendedor 23;maría.martínez2@entel.pe;Descuento 20%;6343.32;0.2;5074.66
ENT2024-01130;  Lucía  ;Fajardo;Samsung Galaxy S24;Prepago 10GB;Hogar;2024-12-22;  Miraflores  ;Vendedor 41;lucía.fajardo@entel.pe;Mes gratis;1363.8;0.2;1091.04
ENT2024-01131;Óscar;  De la Cruz  ;Huawei P60;Hogar Fibra 500Mbps;Postpago;02/11/2024;Lima;Vendedor 04;;Roaming gratis 1 mes;1615.46;0.1;1453.91
ENT2024-01132;  Marco  ;Rojas;Motorola Moto G54;Empresa 200GB;Prepago;2024-04-12;San Isidro;Vendedor 02;marco.rojas2@entel.pe;Roaming gratis 1 mes;416.84;0.1;375.16
ENT2024-01133;Luis;García;Samsung A54;Prepago 10GB;Postpago;2024-04-22;La Molina;Vendedor 43;luis.garcía@entel.pe;Descuento 20%;2726.17;0;2726.17
ENT2024-01134;Adrián;Hernández;Samsung Galaxy S24;Hogar Fibra 200Mbps;Postpago;2024-06-16;Carabayllo;Vendedor 36;adrián.hernández@entel.pe;Descuento 50% en 3 meses;2025.96;0.2;1620.77
ENT2024-01135;Camila;Díaz;Oppo Reno10;Hogar Fibra 200Mbps;Hogar;2024-03-02;Jesús María;Vendedor 14;camila.díaz@entel.pe;Mes gratis;1951.97;0.2;1561.58
ENT2024-01136;Raúl;Salazar;Xiaomi Redmi Note 13;Postpago 50GB;Hogar;2024-11-30;Carabayllo;Vendedor 01;raúl.salazar@entel.pe;Roaming gratis 1 mes;1436.43;0;1436.43
ENT2024-01137;Lucía;Arias;Motorola Moto G54;Postpago 100GB;Empresa;2024-11-28;Villa El Salvador;Vendedor 24;lucía.arias@entel.pe;Sin promo;7581.37;0.2;6065.1
ENT2024-01138;Diego;Díaz;iPhone 14;Prepago 30GB;Hogar;2024-02-22;Los Olivos;Vendedor 35;diego.díaz2@entel.pe;Descuento 20%;826.99;0.2;661.59
ENT2024-01139;Paola;Ramírez;;Empresa 200GB;Hogar;13/12/2024;Los Olivos;Vendedor 09;paola.ramírez@entel.pe;Bonificación 50GB;1071.04;0.1;963.94
ENT2024-01140;Ana;Pizarro;Laptop HP 15;Empresa 200GB;Hogar;2024-02-04;Carabayllo;Vendedor 02;ana.pizarro2@entel.pe;Instalación gratis;930.76;0.1;837.68
ENT2024-01141;Óscar;Paredes;Router 4G Entel;Prepago 10GB;Postpago;29/04/2024;Lima;Vendedor 40;óscar.paredes@entel.pe;Mes gratis;1482.89;0.2;1186.31
ENT2024-01142;Elena;Gutiérrez;Router 5G Entel;Hogar Fibra 200Mbps;Prepago;2024-11-13;  San Isidro  ;Vendedor 04;elena.gutiérrez@entel.pe;Descuento 20%;378.96;0.1;341.06
ENT2024-01143;Héctor;Navarro;Huawei P60;Prepago 10GB;Prepago;2024-07-11;San Borja;Vendedor 42;héctor.navarro@entel.pe;Sin promo;307.5;0.1;276.75
ENT2024-01144;Natalia;Hidalgo;Infinix Note 40;Hogar Fibra 500Mbps;Empresa;2024-03-09;San Martín de Porres;Vendedor 21;natalia.hidalgo@entel.pe;Sin promo;7152.08;0.2;5721.66
ENT2024-01145;Gloria;Valdivia;Router 4G Entel;Prepago 30GB;Postpago;2024-04-27;El Agustino;Vendedor 22;gloria.valdivia2@entel.pe;Bonificación 50GB;1550.87;0.2;1240.7
ENT2024-01146;  Natalia  ;  Díaz  ;Oppo Reno10;Postpago 50GB;Prepago;17/12/2024;Los Olivos;Vendedor 47;natalia.díaz2@entel.pe;Descuento 50% en 3 meses;390.2;0;390.2
ENT2024-01147;Beatriz;Huaman;Oppo Reno10;Empresa 200GB;Prepago;2024-08-14;  Villa María del Triunfo  ;Vendedor 01;beatriz.huaman@entel.pe;Mes gratis;153.7;0.1;138.33
ENT2024-01148;  Laura  ;  Martínez  ;Motorola Moto G54;Postpago 50GB;Prepago;2024-04-14;Santiago de Surco;Vendedor 06;laura.martínez@entel.pe;Descuento 20%;344.04;0.5;172.02
ENT2024-01149;  Claudia  ;  Ortega  ;Tablet Samsung Tab A8;Prepago 10GB;Prepago;16/09/2024;San Isidro;Vendedor 28;claudia.ortega2@entel.pe;Instalación gratis;378.88;0.2;303.1
ENT2024-01150;  Elena  ;  Hernández  ;Router 5G Entel;;Prepago;05/08/2024;Barranco;Vendedor 39;elena.hernández@entel.pe;;369.47;0.1;332.52
ENT2024-01151;Elena;  Mendoza  ;Infinix Note 40;Hogar Fibra 500Mbps;Prepago;2024-05-19;  Magdalena del Mar  ;Vendedor 06;elena.mendoza@entel.pe;Bonificación 50GB;235.97;0.1;212.37
ENT2024-01152;Esteban;  Huaman  ;Xiaomi Redmi Note 13;Hogar Fibra 500Mbps;Hogar;2024-08-04;Lince;Vendedor 40;esteban.huaman@entel.pe;Roaming gratis 1 mes;1147.64;0.2;918.11
ENT2024-01153;  Nahuel  ;Vargas;Tablet Samsung Tab A8;Hogar Fibra 500Mbps;Postpago;2024-07-14;Chorrillos;Vendedor 06;nahuel.vargas@entel.pe;2x1 accesorios;2278.16;0;2278.16
ENT2024-01154;Beatriz;Vega;Xiaomi Redmi Note 13;Postpago Ilimitado;Empresa;2024-07-13;Pueblo Libre;Vendedor 20;beatriz.vega@entel.pe;Instalación gratis;7965.63;0.2;6372.5
ENT2024-01155;Rosa;Huaman;;Hogar Fibra 500Mbps;Postpago;2024-06-19;  Santiago de Surco  ;Vendedor 46;rosa.huaman2@entel.pe;Instalación gratis;1582.75;0.5;791.38
ENT2024-01156;Carmen;  Vargas  ;Motorola Moto G54;Postpago 50GB;Postpago;2024-09-13;El Agustino;Vendedor 47;carmen.vargas3@entel.pe;Bonificación 50GB;1409.28;0.5;704.64
ENT2024-01157;Laura;Chávez;iPhone 14;Hogar Fibra 200Mbps;Empresa;2024-07-15;  Magdalena del Mar  ;Vendedor 20;laura.chávez@entel.pe;Mes gratis;4080.67;0;4080.67
ENT2024-01158;Gonzalo;López;iPhone 15;Hogar Fibra 200Mbps;Prepago;2024-04-09;Chorrillos;Vendedor 17;gonzalo.lópez@entel.pe;Bonificación 50GB;487.89;0;487.89
ENT2024-01159;Patricia;Fajardo;Xiaomi 13T;Empresa 200GB;Postpago;2024-11-29;Callao;Vendedor 28;patricia.fajardo3@entel.pe;Descuento 50% en 3 meses;2647.88;0;2647.88
ENT2024-01160;Natalia;Herrera;Samsung Galaxy S24;Empresa 200GB;Postpago;23/12/2024;Surquillo;Vendedor 42;natalia.herrera3@entel.pe;Descuento 20%;1388.66;0;1388.66
ENT2024-01161;Paola;Cáceres;Xiaomi 13T;Postpago Ilimitado;Empresa;2024-05-06;Villa El Salvador;Vendedor 38;paola.cáceres@entel.pe;Descuento 20%;5631.06;0.5;2815.53
ENT2024-01162;Juan;Torres;Laptop HP 15;Postpago 100GB;Hogar;22/07/2024;Los Olivos;Vendedor 38;juan.torres@entel.pe;Mes gratis;1504.55;0;1504.55
ENT2024-01163;  Gloria  ;Rojas;iPhone 14;Postpago Ilimitado;Hogar;2024-05-09;Los Olivos;Vendedor 20;gloria.rojas@entel.pe;Roaming gratis 1 mes;1860.18;0;1860.18
ENT2024-01164;Claudia;  Castillo  ;Router 5G Entel;;Postpago;2024-02-25;  Villa María del Triunfo  ;Vendedor 37;claudia.castillo@entel.pe;;1244.36;0;1244.36
ENT2024-01165;  Daniel  ;Suárez;Router 5G Entel;Prepago 10GB;Hogar;2024-12-23;Comas;Vendedor 01;daniel.suárez@entel.pe;Descuento 20%;1674.14;0;1674.14
ENT2024-01166;  Laura  ;García;iPhone 15;Postpago 100GB;Hogar;25/09/2024;Chorrillos;Vendedor 42;laura.garcía2@entel.pe;2x1 accesorios;1768.05;0.1;1591.24
ENT2024-01167;Adrián;Peña;Xiaomi Redmi Note 13;Postpago Ilimitado;Empresa;2024-04-05;Los Olivos;Vendedor 09;adrián.pena@entel.pe;Descuento 50% en 3 meses;7029.74;0;7029.74
ENT2024-01168;  Laura  ;Sánchez;Oppo Reno10;Postpago 100GB;Hogar;2024-10-17;  San Borja  ;Vendedor 12;laura.sánchez2@entel.pe;Descuento 50% en 3 meses;908.07;0;908.07
ENT2024-01169;José;Cruzado;Xiaomi Redmi Note 13;Prepago 10GB;Empresa;2024-07-28;Pueblo Libre;Vendedor 41;josé.cruzado2@entel.pe;Mes gratis;6556.53;0.1;5900.88
ENT2024-01170;Alvaro;Hernández;iPhone 15;Prepago 30GB;Postpago;2024-07-12;  La Molina  ;Vendedor 18;alvaro.hernández@entel.pe;Mes gratis;1909.49;0.5;954.74
ENT2024-01171;Ricardo;  Rodríguez  ;Infinix Note 40;Prepago 10GB;Hogar;2024-09-05;Surquillo;Vendedor 49;ricardo.rodríguez@entel.pe;Mes gratis;1359.74;0.1;1223.77
ENT2024-01172;Juan;González;Huawei P60;Postpago 50GB;Postpago;19/02/2024;San Borja;Vendedor 34;juan.gonzález3@entel.pe;Sin promo;2757.19;0.5;1378.6
ENT2024-01173;Óscar;  Cáceres  ;Oppo Reno10;Prepago 30GB;Hogar;30/08/2024;Carabayllo;Vendedor 39;óscar.cáceres2@entel.pe;Roaming gratis 1 mes;948.53;0.2;758.82
ENT2024-01174;Ricardo;Quispe;Router 4G Entel;Empresa 200GB;Empresa;2024-05-02;San Juan de Lurigancho;Vendedor 43;ricardo.quispe2@entel.pe;Roaming gratis 1 mes;3241.65;0.1;2917.48
ENT2024-01175;Óscar;Luna;Samsung Galaxy S24;Empresa 200GB;Empresa;2024-02-21;Lima;Vendedor 30;óscar.luna@entel.pe;Roaming gratis 1 mes;7877.95;0;7877.95
ENT2024-01176;Adrián;Flores;Samsung Galaxy S24;Postpago 100GB;Empresa;2024-12-24;Jesús María;Vendedor 24;adrián.flores@entel.pe;Instalación gratis;4205.48;0;4205.48
ENT2024-01177;  Camila  ;Mejía;Router 4G Entel;Hogar Fibra 500Mbps;Hogar;2024-12-04;  San Borja  ;Vendedor 01;camila.mejía3@entel.pe;Bonificación 50GB;909.7;0.5;454.85
ENT2024-01178;  Luis  ;  Pizarro  ;;Postpago 50GB;Empresa;2024-12-13;  Pueblo Libre  ;Vendedor 15;luis.pizarro@entel.pe;Instalación gratis;6393.91;0.1;5754.52
